Video_index,Video_name,Video_category,Start_times,End_times,Action_labels,Nouns
844,OP02-R03-BaconAndEggs-664992-666592,OP02-R03-BaconAndEggs,664992,666592,7,bread_container
845,OP02-R03-BaconAndEggs-666817-671517,OP02-R03-BaconAndEggs,666817,671517,2,bread_container
846,OP02-R03-BaconAndEggs-672472-675902,OP02-R03-BaconAndEggs,672472,675902,3,bread
847,OP02-R03-BaconAndEggs-676732-681122,OP02-R03-BaconAndEggs,676732,681122,8,bread
848,OP02-R03-BaconAndEggs-684082-685712,OP02-R03-BaconAndEggs,684082,685712,2,fridge
849,OP02-R03-BaconAndEggs-687282-688702,OP02-R03-BaconAndEggs,687282,688702,3,condiment_container
850,OP02-R03-BaconAndEggs-694800-695690,OP02-R03-BaconAndEggs,694800,695690,7,bacon
851,OP02-R03-BaconAndEggs-695940-713040,OP02-R03-BaconAndEggs,695940,713040,7,bacon
852,OP02-R03-BaconAndEggs-714820-716920,OP02-R03-BaconAndEggs,714820,716920,5,cooking_utensil
853,OP02-R03-BaconAndEggs-716985-725865,OP02-R03-BaconAndEggs,716985,725865,2,condiment_container
854,OP02-R03-BaconAndEggs-727228-728808,OP02-R03-BaconAndEggs,727228,728808,3,eating_utensil
855,OP02-R03-BaconAndEggs-729525-733425,OP02-R03-BaconAndEggs,729525,733425,0,"condiment,bread,eating_utensil"
856,OP02-R03-BaconAndEggs-733606-742328,OP02-R03-BaconAndEggs,733606,742328,0,"condiment,bread,eating_utensil"
857,OP02-R03-BaconAndEggs-742696-748200,OP02-R03-BaconAndEggs,742696,748200,0,"condiment,bread,eating_utensil"
858,OP02-R03-BaconAndEggs-748968-756609,OP02-R03-BaconAndEggs,748968,756609,0,"condiment,bread,eating_utensil"
859,OP02-R03-BaconAndEggs-756609-764618,OP02-R03-BaconAndEggs,756609,764618,0,"condiment,bread,eating_utensil"
860,OP02-R03-BaconAndEggs-764618-765870,OP02-R03-BaconAndEggs,764618,765870,3,cream_cheese_container_lid
861,OP02-R03-BaconAndEggs-765910-767130,OP02-R03-BaconAndEggs,765910,767130,6,condiment_container
862,OP02-R03-BaconAndEggs-767750-770290,OP02-R03-BaconAndEggs,767750,770290,6,condiment_container
863,OP02-R03-BaconAndEggs-770395-771265,OP02-R03-BaconAndEggs,770395,771265,3,bread
864,OP02-R03-BaconAndEggs-772265-776085,OP02-R03-BaconAndEggs,772265,776085,0,sandwich
865,OP02-R03-BaconAndEggs-776150-776980,OP02-R03-BaconAndEggs,776150,776980,3,eating_utensil
866,OP02-R03-BaconAndEggs-779630-780980,OP02-R03-BaconAndEggs,779630,780980,3,pan
867,OP02-R03-BaconAndEggs-780290-781790,OP02-R03-BaconAndEggs,780290,781790,3,pan
868,OP02-R03-BaconAndEggs-784350-786670,OP02-R03-BaconAndEggs,784350,786670,10,"bacon,pan,plate"
869,OP02-R03-BaconAndEggs-788515-789725,OP02-R03-BaconAndEggs,788515,789725,0,stove
870,OP02-R03-BaconAndEggs-789805-790855,OP02-R03-BaconAndEggs,789805,790855,0,stove
871,OP02-R03-BaconAndEggs-791985-793835,OP02-R03-BaconAndEggs,791985,793835,5,eating_utensil
872,OP02-R04-ContinentalBreakfast-42320-43200,OP02-R04-ContinentalBreakfast,42320,43200,3,plate
873,OP02-R04-ContinentalBreakfast-43210-44370,OP02-R04-ContinentalBreakfast,43210,44370,5,plate
874,OP02-R04-ContinentalBreakfast-45210-45980,OP02-R04-ContinentalBreakfast,45210,45980,3,condiment_container
875,OP02-R04-ContinentalBreakfast-45975-47295,OP02-R04-ContinentalBreakfast,45975,47295,2,condiment_container
876,OP02-R04-ContinentalBreakfast-48505-51235,OP02-R04-ContinentalBreakfast,48505,51235,3,eating_utensil
877,OP02-R04-ContinentalBreakfast-51790-58980,OP02-R04-ContinentalBreakfast,51790,58980,10,"condiment,condiment_container,plate"
878,OP02-R04-ContinentalBreakfast-59215-60695,OP02-R04-ContinentalBreakfast,59215,60695,5,condiment_container
879,OP02-R04-ContinentalBreakfast-62805-63765,OP02-R04-ContinentalBreakfast,62805,63765,3,condiment_container
880,OP02-R04-ContinentalBreakfast-64025-66645,OP02-R04-ContinentalBreakfast,64025,66645,2,condiment_container
881,OP02-R04-ContinentalBreakfast-66950-71830,OP02-R04-ContinentalBreakfast,66950,71830,0,"condiment,bread"
882,OP02-R04-ContinentalBreakfast-72435-73955,OP02-R04-ContinentalBreakfast,72435,73955,5,condiment_container
883,OP02-R04-ContinentalBreakfast-74385-92960,OP02-R04-ContinentalBreakfast,74385,92960,9,"condiment,condiment_container,plate"
884,OP02-R04-ContinentalBreakfast-92560-94930,OP02-R04-ContinentalBreakfast,92560,94930,5,eating_utensil
885,OP02-R04-ContinentalBreakfast-94927-95657,OP02-R04-ContinentalBreakfast,94927,95657,5,plate
886,OP02-R04-ContinentalBreakfast-96462-97132,OP02-R04-ContinentalBreakfast,96462,97132,3,plate
887,OP02-R04-ContinentalBreakfast-98450-100590,OP02-R04-ContinentalBreakfast,98450,100590,2,microwave
888,OP02-R04-ContinentalBreakfast-100680-102200,OP02-R04-ContinentalBreakfast,100680,102200,5,plate
889,OP02-R04-ContinentalBreakfast-102740-104330,OP02-R04-ContinentalBreakfast,102740,104330,6,microwave
890,OP02-R04-ContinentalBreakfast-104395-131430,OP02-R04-ContinentalBreakfast,104395,131430,0,microwave
891,OP02-R04-ContinentalBreakfast-137030-138020,OP02-R04-ContinentalBreakfast,137030,138020,3,pot
892,OP02-R04-ContinentalBreakfast-139550-140810,OP02-R04-ContinentalBreakfast,139550,140810,0,faucet
893,OP02-R04-ContinentalBreakfast-140630-146700,OP02-R04-ContinentalBreakfast,140630,146700,9,"water,faucet,pot"
894,OP02-R04-ContinentalBreakfast-146400-147000,OP02-R04-ContinentalBreakfast,146400,147000,9,"water,faucet,pot"
895,OP02-R04-ContinentalBreakfast-148100-149710,OP02-R04-ContinentalBreakfast,148100,149710,5,pot
896,OP02-R04-ContinentalBreakfast-149985-154350,OP02-R04-ContinentalBreakfast,149985,154350,0,stove
897,OP02-R04-ContinentalBreakfast-155230-156850,OP02-R04-ContinentalBreakfast,155230,156850,2,microwave
898,OP02-R04-ContinentalBreakfast-156870-158530,OP02-R04-ContinentalBreakfast,156870,158530,3,plate
899,OP02-R04-ContinentalBreakfast-158540-160140,OP02-R04-ContinentalBreakfast,158540,160140,3,bowl
900,OP02-R04-ContinentalBreakfast-162490-163680,OP02-R04-ContinentalBreakfast,162490,163680,5,plate
901,OP02-R04-ContinentalBreakfast-163785-165405,OP02-R04-ContinentalBreakfast,163785,165405,2,condiment_container
902,OP02-R04-ContinentalBreakfast-165435-166565,OP02-R04-ContinentalBreakfast,165435,166565,5,jelly_cap
903,OP02-R04-ContinentalBreakfast-167270-168280,OP02-R04-ContinentalBreakfast,167270,168280,3,eating_utensil
904,OP02-R04-ContinentalBreakfast-168305-172585,OP02-R04-ContinentalBreakfast,168305,172585,10,"condiment,condiment_container,plate"
905,OP02-R04-ContinentalBreakfast-172645-176045,OP02-R04-ContinentalBreakfast,172645,176045,10,"condiment,condiment_container,plate"
906,OP02-R04-ContinentalBreakfast-176110-193840,OP02-R04-ContinentalBreakfast,176110,193840,0,eating_utensil
907,OP02-R04-ContinentalBreakfast-194210-195040,OP02-R04-ContinentalBreakfast,194210,195040,3,lid
908,OP02-R04-ContinentalBreakfast-195055-198055,OP02-R04-ContinentalBreakfast,195055,198055,6,condiment_container
909,OP02-R04-ContinentalBreakfast-195235-195975,OP02-R04-ContinentalBreakfast,195235,195975,6,condiment_container
910,OP02-R04-ContinentalBreakfast-198070-199020,OP02-R04-ContinentalBreakfast,198070,199020,5,unknown_container
911,OP02-R04-ContinentalBreakfast-199090-199960,OP02-R04-ContinentalBreakfast,199090,199960,6,condiment_container
912,OP02-R04-ContinentalBreakfast-199995-201805,OP02-R04-ContinentalBreakfast,199995,201805,6,condiment_container
913,OP02-R04-ContinentalBreakfast-201810-203400,OP02-R04-ContinentalBreakfast,201810,203400,5,condiment_container
914,OP02-R04-ContinentalBreakfast-211305-213205,OP02-R04-ContinentalBreakfast,211305,213205,2,fridge
915,OP02-R04-ContinentalBreakfast-213230-216930,OP02-R04-ContinentalBreakfast,213230,216930,3,bread_container
916,OP02-R04-ContinentalBreakfast-216960-218490,OP02-R04-ContinentalBreakfast,216960,218490,3,bread_container
917,OP02-R04-ContinentalBreakfast-219655-220505,OP02-R04-ContinentalBreakfast,219655,220505,5,bread_container
918,OP02-R04-ContinentalBreakfast-220520-223570,OP02-R04-ContinentalBreakfast,220520,223570,2,bread_container
919,OP02-R04-ContinentalBreakfast-223575-226835,OP02-R04-ContinentalBreakfast,223575,226835,3,bread
920,OP02-R04-ContinentalBreakfast-228955-252545,OP02-R04-ContinentalBreakfast,228955,252545,0,"mixture,bread,eating_utensil"
921,OP02-R04-ContinentalBreakfast-253180-255440,OP02-R04-ContinentalBreakfast,253180,255440,3,bread
922,OP02-R04-ContinentalBreakfast-255460-256750,OP02-R04-ContinentalBreakfast,255460,256750,5,bread
923,OP02-R04-ContinentalBreakfast-256795-261385,OP02-R04-ContinentalBreakfast,256795,261385,0,sandwich
924,OP02-R04-ContinentalBreakfast-261390-262930,OP02-R04-ContinentalBreakfast,261390,262930,5,sandwich
925,OP02-R04-ContinentalBreakfast-279460-284870,OP02-R04-ContinentalBreakfast,279460,284870,1,recipe
926,OP02-R04-ContinentalBreakfast-287560-288850,OP02-R04-ContinentalBreakfast,287560,288850,3,bowl
927,OP02-R04-ContinentalBreakfast-288885-289875,OP02-R04-ContinentalBreakfast,288885,289875,3,bowl
928,OP02-R04-ContinentalBreakfast-289910-290650,OP02-R04-ContinentalBreakfast,289910,290650,3,bowl
929,OP02-R04-ContinentalBreakfast-290690-291820,OP02-R04-ContinentalBreakfast,290690,291820,7,bowl
930,OP02-R04-ContinentalBreakfast-293625-298145,OP02-R04-ContinentalBreakfast,293625,298145,3,cereal_container
931,OP02-R04-ContinentalBreakfast-299315-301025,OP02-R04-ContinentalBreakfast,299315,301025,5,cereal_container
932,OP02-R04-ContinentalBreakfast-301060-308050,OP02-R04-ContinentalBreakfast,301060,308050,2,cereal_container
933,OP02-R04-ContinentalBreakfast-308120-310340,OP02-R04-ContinentalBreakfast,308120,310340,3,cereal_container
934,OP02-R04-ContinentalBreakfast-313080-315880,OP02-R04-ContinentalBreakfast,313080,315880,2,cereal_container
935,OP02-R04-ContinentalBreakfast-317380-325580,OP02-R04-ContinentalBreakfast,317380,325580,9,"cereal,grocery_bag,bowl"
936,OP02-R04-ContinentalBreakfast-328630-330960,OP02-R04-ContinentalBreakfast,328630,330960,5,cereal_container
937,OP02-R04-ContinentalBreakfast-334165-336025,OP02-R04-ContinentalBreakfast,334165,336025,2,fridge
938,OP02-R04-ContinentalBreakfast-336045-339425,OP02-R04-ContinentalBreakfast,336045,339425,3,milk_container
939,OP02-R04-ContinentalBreakfast-340815-342455,OP02-R04-ContinentalBreakfast,340815,342455,6,fridge
940,OP02-R04-ContinentalBreakfast-343955-345445,OP02-R04-ContinentalBreakfast,343955,345445,2,milk_container
941,OP02-R04-ContinentalBreakfast-346280-347070,OP02-R04-ContinentalBreakfast,346280,347070,3,bowl
942,OP02-R04-ContinentalBreakfast-347105-351905,OP02-R04-ContinentalBreakfast,347105,351905,9,"milk,milk_container,bowl"
943,OP02-R04-ContinentalBreakfast-351950-353300,OP02-R04-ContinentalBreakfast,351950,353300,5,bowl
944,OP02-R04-ContinentalBreakfast-353335-354055,OP02-R04-ContinentalBreakfast,353335,354055,5,milk_container_lid
945,OP02-R04-ContinentalBreakfast-354095-355825,OP02-R04-ContinentalBreakfast,354095,355825,6,milk_container
946,OP02-R04-ContinentalBreakfast-357290-359730,OP02-R04-ContinentalBreakfast,357290,359730,2,fridge
947,OP02-R04-ContinentalBreakfast-359730-361570,OP02-R04-ContinentalBreakfast,359730,361570,6,fridge
948,OP02-R04-ContinentalBreakfast-361590-363720,OP02-R04-ContinentalBreakfast,361590,363720,2,fridge
949,OP02-R04-ContinentalBreakfast-363745-365945,OP02-R04-ContinentalBreakfast,363745,365945,5,milk_container
950,OP02-R04-ContinentalBreakfast-370065-370855,OP02-R04-ContinentalBreakfast,370065,370855,3,condiment_container
951,OP02-R04-ContinentalBreakfast-371210-372180,OP02-R04-ContinentalBreakfast,371210,372180,6,condiment_container
952,OP02-R04-ContinentalBreakfast-373665-377415,OP02-R04-ContinentalBreakfast,373665,377415,0,"condiment,milk"
953,OP02-R04-ContinentalBreakfast-377460-379110,OP02-R04-ContinentalBreakfast,377460,379110,6,condiment_container
954,OP02-R04-ContinentalBreakfast-379155-380385,OP02-R04-ContinentalBreakfast,379155,380385,5,condiment_container
955,OP02-R04-ContinentalBreakfast-387130-388260,OP02-R04-ContinentalBreakfast,387130,388260,3,cup
956,OP02-R04-ContinentalBreakfast-390270-392040,OP02-R04-ContinentalBreakfast,390270,392040,3,pot
957,OP02-R04-ContinentalBreakfast-393295-395145,OP02-R04-ContinentalBreakfast,393295,395145,5,cup
958,OP02-R04-ContinentalBreakfast-396660-399020,OP02-R04-ContinentalBreakfast,396660,399020,0,stove
959,OP02-R04-ContinentalBreakfast-400970-401810,OP02-R04-ContinentalBreakfast,400970,401810,3,pot
960,OP02-R04-ContinentalBreakfast-401830-403930,OP02-R04-ContinentalBreakfast,401830,403930,9,"water,pot,cup"
961,OP02-R04-ContinentalBreakfast-409730-410760,OP02-R04-ContinentalBreakfast,409730,410760,6,pot
962,OP02-R04-ContinentalBreakfast-410750-417750,OP02-R04-ContinentalBreakfast,410750,417750,9,"water,pot,cup"
963,OP02-R04-ContinentalBreakfast-420320-422120,OP02-R04-ContinentalBreakfast,420320,422120,5,pot
964,OP02-R04-ContinentalBreakfast-425700-428250,OP02-R04-ContinentalBreakfast,425700,428250,3,teabag
965,OP02-R04-ContinentalBreakfast-428315-431255,OP02-R04-ContinentalBreakfast,428315,431255,8,teabag
966,OP02-R04-ContinentalBreakfast-431285-433875,OP02-R04-ContinentalBreakfast,431285,433875,2,teabag_container
967,OP02-R04-ContinentalBreakfast-438270-439340,OP02-R04-ContinentalBreakfast,438270,439340,3,cup
968,OP02-R04-ContinentalBreakfast-439385-444680,OP02-R04-ContinentalBreakfast,439385,444680,7,teabag
969,OP02-R04-ContinentalBreakfast-444702-447442,OP02-R04-ContinentalBreakfast,444702,447442,5,cup
970,OP02-R05-Cheeseburger-30070-32070,OP02-R05-Cheeseburger,30070,32070,0,stove
971,OP02-R05-Cheeseburger-38770-40310,OP02-R05-Cheeseburger,38770,40310,2,fridge_drawer
972,OP02-R05-Cheeseburger-41005-43335,OP02-R05-Cheeseburger,41005,43335,3,patty_container
973,OP02-R05-Cheeseburger-44530-45630,OP02-R05-Cheeseburger,44530,45630,5,patty_container
974,OP02-R05-Cheeseburger-51770-52970,OP02-R05-Cheeseburger,51770,52970,3,patty
975,OP02-R05-Cheeseburger-59565-61015,OP02-R05-Cheeseburger,59565,61015,5,patty_container
976,OP02-R05-Cheeseburger-60750-62260,OP02-R05-Cheeseburger,60750,62260,5,patty_container
977,OP02-R05-Cheeseburger-62875-64025,OP02-R05-Cheeseburger,62875,64025,6,fridge
978,OP02-R05-Cheeseburger-72140-76890,OP02-R05-Cheeseburger,72140,76890,3,plate
979,OP02-R05-Cheeseburger-77745-79595,OP02-R05-Cheeseburger,77745,79595,5,plate
980,OP02-R05-Cheeseburger-86280-87420,OP02-R05-Cheeseburger,86280,87420,2,fridge
981,OP02-R05-Cheeseburger-87760-90150,OP02-R05-Cheeseburger,87760,90150,3,lettuce_container
982,OP02-R05-Cheeseburger-90055-91065,OP02-R05-Cheeseburger,90055,91065,6,fridge
983,OP02-R05-Cheeseburger-93545-95495,OP02-R05-Cheeseburger,93545,95495,2,lettuce_container
984,OP02-R05-Cheeseburger-96350-107230,OP02-R05-Cheeseburger,96350,107230,3,lettuce
985,OP02-R05-Cheeseburger-109800-111420,OP02-R05-Cheeseburger,109800,111420,8,lettuce
986,OP02-R05-Cheeseburger-112260-113120,OP02-R05-Cheeseburger,112260,113120,8,lettuce
987,OP02-R05-Cheeseburger-114950-115950,OP02-R05-Cheeseburger,114950,115950,8,lettuce
988,OP02-R05-Cheeseburger-120540-121660,OP02-R05-Cheeseburger,120540,121660,0,lettuce
989,OP02-R05-Cheeseburger-121390-127170,OP02-R05-Cheeseburger,121390,127170,0,lettuce
990,OP02-R05-Cheeseburger-127920-135730,OP02-R05-Cheeseburger,127920,135730,0,lettuce
991,OP02-R05-Cheeseburger-135965-145155,OP02-R05-Cheeseburger,135965,145155,0,lettuce
992,OP02-R05-Cheeseburger-146000-147370,OP02-R05-Cheeseburger,146000,147370,7,lettuce
993,OP02-R05-Cheeseburger-150305-152055,OP02-R05-Cheeseburger,150305,152055,3,lettuce
994,OP02-R05-Cheeseburger-152160-153030,OP02-R05-Cheeseburger,152160,153030,8,lettuce
995,OP02-R05-Cheeseburger-156250-158100,OP02-R05-Cheeseburger,156250,158100,2,fridge
996,OP02-R05-Cheeseburger-158265-162905,OP02-R05-Cheeseburger,158265,162905,3,tomato
997,OP02-R05-Cheeseburger-166440-170130,OP02-R05-Cheeseburger,166440,170130,8,label
998,OP02-R05-Cheeseburger-179460-180670,OP02-R05-Cheeseburger,179460,180670,0,tomato
999,OP02-R05-Cheeseburger-180545-187975,OP02-R05-Cheeseburger,180545,187975,0,tomato
1000,OP02-R05-Cheeseburger-195048-200402,OP02-R05-Cheeseburger,195048,200402,7,"bread,cooking_utensil"
1001,OP02-R05-Cheeseburger-200953-202401,OP02-R05-Cheeseburger,200953,202401,7,patty
1002,OP02-R05-Cheeseburger-202854-207035,OP02-R05-Cheeseburger,202854,207035,7,patty
1003,OP02-R05-Cheeseburger-215773-216413,OP02-R05-Cheeseburger,215773,216413,4,tomato
1004,OP02-R05-Cheeseburger-218343-233997,OP02-R05-Cheeseburger,218343,233997,4,tomato
1005,OP02-R05-Cheeseburger-234004-236542,OP02-R05-Cheeseburger,234004,236542,4,lettuce
1006,OP02-R05-Cheeseburger-237567-261875,OP02-R05-Cheeseburger,237567,261875,4,lettuce
1007,OP02-R05-Cheeseburger-262067-263375,OP02-R05-Cheeseburger,262067,263375,5,eating_utensil
1008,OP02-R05-Cheeseburger-263749-266057,OP02-R05-Cheeseburger,263749,266057,3,plate
1009,OP02-R05-Cheeseburger-269677-272408,OP02-R05-Cheeseburger,269677,272408,3,bread_container
1010,OP02-R05-Cheeseburger-272728-278767,OP02-R05-Cheeseburger,272728,278767,2,bread_container
1011,OP02-R05-Cheeseburger-282447-286216,OP02-R05-Cheeseburger,282447,286216,3,bread
1012,OP02-R05-Cheeseburger-287205-288282,OP02-R05-Cheeseburger,287205,288282,5,bread_container
1013,OP02-R05-Cheeseburger-289469-295046,OP02-R05-Cheeseburger,289469,295046,8,bread
1014,OP02-R05-Cheeseburger-295479-297786,OP02-R05-Cheeseburger,295479,297786,5,bread
1015,OP02-R05-Cheeseburger-299474-300474,OP02-R05-Cheeseburger,299474,300474,7,patty
1016,OP02-R05-Cheeseburger-300628-322127,OP02-R05-Cheeseburger,300628,322127,7,patty
1017,OP02-R05-Cheeseburger-322338-323492,OP02-R05-Cheeseburger,322338,323492,7,patty
1018,OP02-R05-Cheeseburger-324799-328376,OP02-R05-Cheeseburger,324799,328376,0,"patty,cooking_utensil"
1019,OP02-R05-Cheeseburger-337424-339194,OP02-R05-Cheeseburger,337424,339194,7,plate
1020,OP02-R05-Cheeseburger-343087-344395,OP02-R05-Cheeseburger,343087,344395,7,tomato
1021,OP02-R05-Cheeseburger-344779-345818,OP02-R05-Cheeseburger,344779,345818,5,tomato
1022,OP02-R05-Cheeseburger-346548-348395,OP02-R05-Cheeseburger,346548,348395,5,tomato
1023,OP02-R05-Cheeseburger-351624-352816,OP02-R05-Cheeseburger,351624,352816,10,"lettuce,plate,sandwich"
1024,OP02-R05-Cheeseburger-353143-354374,OP02-R05-Cheeseburger,353143,354374,0,sandwich
1025,OP02-R05-Cheeseburger-355104-358181,OP02-R05-Cheeseburger,355104,358181,5,lettuce
1026,OP02-R05-Cheeseburger-358219-361988,OP02-R05-Cheeseburger,358219,361988,5,lettuce
1027,OP02-R05-Cheeseburger-366330-368291,OP02-R05-Cheeseburger,366330,368291,3,condiment_container
1028,OP02-R05-Cheeseburger-372271-372964,OP02-R05-Cheeseburger,372271,372964,3,pan
1029,OP02-R05-Cheeseburger-373001-374309,OP02-R05-Cheeseburger,373001,374309,3,pan
1030,OP02-R05-Cheeseburger-376480-379288,OP02-R05-Cheeseburger,376480,379288,10,"patty,pan,bread"
1031,OP02-R05-Cheeseburger-379268-382615,OP02-R05-Cheeseburger,379268,382615,5,patty
1032,OP02-R05-Cheeseburger-387185-388993,OP02-R05-Cheeseburger,387185,388993,5,cooking_utensil
1033,OP02-R05-Cheeseburger-393736-399505,OP02-R05-Cheeseburger,393736,399505,0,"condiment,sandwich"
1034,OP02-R05-Cheeseburger-399581-400543,OP02-R05-Cheeseburger,399581,400543,5,condiment_container
1035,OP02-R05-Cheeseburger-402408-404254,OP02-R05-Cheeseburger,402408,404254,2,fridge
1036,OP02-R05-Cheeseburger-410207-412361,OP02-R05-Cheeseburger,410207,412361,2,condiment_container
1037,OP02-R05-Cheeseburger-413091-418284,OP02-R05-Cheeseburger,413091,418284,0,"condiment,sandwich"
1038,OP02-R05-Cheeseburger-418605-419143,OP02-R05-Cheeseburger,418605,419143,5,condiment_container
1039,OP02-R05-Cheeseburger-419182-420181,OP02-R05-Cheeseburger,419182,420181,5,condiment_container
1040,OP02-R05-Cheeseburger-422488-423988,OP02-R05-Cheeseburger,422488,423988,0,sandwich
1041,OP02-R05-Cheeseburger-424507-429507,OP02-R05-Cheeseburger,424507,429507,0,sandwich
1042,OP02-R06-GreekSalad-37500-40833,OP02-R06-GreekSalad,37500,40833,3,plate
1043,OP02-R06-GreekSalad-41111-41722,OP02-R06-GreekSalad,41111,41722,5,plate
1044,OP02-R06-GreekSalad-44138-46027,OP02-R06-GreekSalad,44138,46027,2,fridge
1045,OP02-R06-GreekSalad-47360-48860,OP02-R06-GreekSalad,47360,48860,3,lettuce_container
1046,OP02-R06-GreekSalad-50055-50666,OP02-R06-GreekSalad,50055,50666,2,fridge_drawer
1047,OP02-R06-GreekSalad-50860-57860,OP02-R06-GreekSalad,50860,57860,3,tomato
1048,OP02-R06-GreekSalad-58305-58916,OP02-R06-GreekSalad,58305,58916,6,fridge_drawer
1049,OP02-R06-GreekSalad-59110-62332,OP02-R06-GreekSalad,59110,62332,6,fridge
1050,OP02-R06-GreekSalad-64221-64888,OP02-R06-GreekSalad,64221,64888,5,tomato
1051,OP02-R06-GreekSalad-65776-68721,OP02-R06-GreekSalad,65776,68721,3,lettuce
1052,OP02-R06-GreekSalad-69193-70026,OP02-R06-GreekSalad,69193,70026,7,lettuce
1053,OP02-R06-GreekSalad-75053-75887,OP02-R06-GreekSalad,75053,75887,8,lettuce
1054,OP02-R06-GreekSalad-76692-78026,OP02-R06-GreekSalad,76692,78026,8,lettuce
1055,OP02-R06-GreekSalad-78526-79637,OP02-R06-GreekSalad,78526,79637,8,lettuce
1056,OP02-R06-GreekSalad-79803-81470,OP02-R06-GreekSalad,79803,81470,5,lettuce
1057,OP02-R06-GreekSalad-84914-85747,OP02-R06-GreekSalad,84914,85747,0,lettuce
1058,OP02-R06-GreekSalad-85775-99997,OP02-R06-GreekSalad,85775,99997,0,lettuce
1059,OP02-R06-GreekSalad-101101-101657,OP02-R06-GreekSalad,101101,101657,0,lettuce
1060,OP02-R06-GreekSalad-101435-102046,OP02-R06-GreekSalad,101435,102046,7,lettuce
1061,OP02-R06-GreekSalad-109656-135646,OP02-R06-GreekSalad,109656,135646,4,lettuce
1062,OP02-R06-GreekSalad-138205-138871,OP02-R06-GreekSalad,138205,138871,3,tomato
1063,OP02-R06-GreekSalad-142038-142927,OP02-R06-GreekSalad,142038,142927,0,tomato
